,fecha,valor,temperatura
0,2020-08-01 00:00:00,False,285.5950113932292
1,2020-08-01 01:00:00,True,
2,2020-08-01 02:00:00,True,
3,2020-08-01 03:00:00,True,
4,2020-08-01 04:00:00,True,
5,2020-08-01 05:00:00,True,
6,2020-08-01 06:00:00,True,
7,2020-08-01 07:00:00,True,
8,2020-08-01 08:00:00,True,
9,2020-08-01 09:00:00,True,
10,2020-08-01 10:00:00,True,
11,2020-08-01 11:00:00,True,
12,2020-08-01 12:00:00,True,
13,2020-08-01 13:00:00,True,
14,2020-08-01 14:00:00,True,
15,2020-08-01 15:00:00,False,296.635986328125
16,2020-08-01 16:00:00,True,
17,2020-08-01 17:00:00,False,304.6262613932292
18,2020-08-01 18:00:00,False,306.5091552734375
19,2020-08-01 19:00:00,False,305.82998046875
20,2020-08-01 20:00:00,False,300.7816569010417
21,2020-08-01 21:00:00,False,298.1144205729167
22,2020-08-01 22:00:00,False,294.22026909722223
23,2020-08-01 23:00:00,False,290.7466634114583
24,2020-08-02 00:00:00,False,288.12860785590277
25,2020-08-02 01:00:00,False,287.71831597222223
26,2020-08-02 02:00:00,False,286.95472547743054
27,2020-08-02 03:00:00,False,286.0546875
28,2020-08-02 04:00:00,False,285.26611328125
29,2020-08-02 05:00:00,False,282.679443359375
30,2020-08-02 06:00:00,False,280.96693250868054
31,2020-08-02 07:00:00,False,281.5499790736607
32,2020-08-02 08:00:00,False,281.2422146267361
33,2020-08-02 09:00:00,False,281.53276909722223
34,2020-08-02 10:00:00,False,281.2333170572917
35,2020-08-02 11:00:00,False,281.6869303385417
36,2020-08-02 12:00:00,False,286.07915581597223
37,2020-08-02 13:00:00,True,
38,2020-08-02 14:00:00,True,
39,2020-08-02 15:00:00,True,
40,2020-08-02 16:00:00,True,
41,2020-08-02 17:00:00,True,
42,2020-08-02 18:00:00,True,
43,2020-08-02 19:00:00,True,
44,2020-08-02 20:00:00,True,
45,2020-08-02 21:00:00,True,
46,2020-08-02 22:00:00,True,
