,fecha,valor,temperatura
0,2020-04-01 00:00:00,True,
1,2020-04-01 01:00:00,True,
2,2020-04-01 02:00:00,True,
3,2020-04-01 03:00:00,True,
4,2020-04-01 04:00:00,True,
5,2020-04-01 05:00:00,True,
6,2020-04-01 06:00:00,True,
7,2020-04-01 07:00:00,True,
8,2020-04-01 08:00:00,True,
9,2020-04-01 09:00:00,True,
10,2020-04-01 10:00:00,True,
11,2020-04-01 11:00:00,True,
12,2020-04-01 12:00:00,True,
13,2020-04-01 13:00:00,True,
14,2020-04-01 14:00:00,True,
15,2020-04-01 15:00:00,True,
16,2020-04-01 16:00:00,True,
17,2020-04-01 17:00:00,True,
18,2020-04-01 18:00:00,True,
19,2020-04-01 19:00:00,True,
20,2020-04-01 20:00:00,True,
21,2020-04-01 21:00:00,False,295.406982421875
22,2020-04-01 22:00:00,False,290.7437438964844
23,2020-04-01 23:00:00,True,
24,2020-04-02 00:00:00,True,
25,2020-04-02 01:00:00,True,
26,2020-04-02 02:00:00,True,
27,2020-04-02 03:00:00,False,281.4741617838542
28,2020-04-02 04:00:00,True,
29,2020-04-02 05:00:00,True,
30,2020-04-02 06:00:00,True,
31,2020-04-02 07:00:00,False,278.28125
32,2020-04-02 08:00:00,False,282.1731262207031
33,2020-04-02 09:00:00,False,285.34581163194446
34,2020-04-02 10:00:00,False,284.8805338541667
35,2020-04-02 11:00:00,False,284.5640563964844
36,2020-04-02 12:00:00,False,285.75916883680554
37,2020-04-02 13:00:00,False,290.0216471354167
38,2020-04-02 14:00:00,False,295.3527560763889
39,2020-04-02 15:00:00,False,299.2780490451389
40,2020-04-02 16:00:00,True,
41,2020-04-02 17:00:00,True,
42,2020-04-02 18:00:00,True,
43,2020-04-02 19:00:00,True,
44,2020-04-02 20:00:00,True,
45,2020-04-02 21:00:00,False,294.75
46,2020-04-02 22:00:00,True,
47,2020-04-02 23:00:00,True,
48,2020-04-03 00:00:00,False,287.23142787388394
49,2020-04-03 01:00:00,True,
50,2020-04-03 02:00:00,False,283.8463541666667
51,2020-04-03 03:00:00,False,288.39707438151044
52,2020-04-03 04:00:00,True,
53,2020-04-03 05:00:00,True,
54,2020-04-03 06:00:00,False,283.63750542534723
55,2020-04-03 07:00:00,False,287.02999441964283
56,2020-04-03 08:00:00,False,282.7996012369792
57,2020-04-03 09:00:00,False,286.0891927083333
58,2020-04-03 10:00:00,False,288.231005859375
59,2020-04-03 11:00:00,False,286.9290466308594
60,2020-04-03 12:00:00,False,286.84974500868054
61,2020-04-03 13:00:00,False,290.53041585286456
62,2020-04-03 14:00:00,False,294.3242885044643
63,2020-04-03 15:00:00,True,
64,2020-04-03 16:00:00,False,304.351513671875
65,2020-04-03 17:00:00,False,304.2830078125
66,2020-04-03 18:00:00,False,306.210498046875
67,2020-04-03 19:00:00,True,
68,2020-04-03 20:00:00,True,
69,2020-04-03 21:00:00,False,298.29464285714283
70,2020-04-03 22:00:00,False,292.89832899305554
71,2020-04-03 23:00:00,False,291.6977810329861
72,2020-04-04 00:00:00,False,288.9805501302083
73,2020-04-04 01:00:00,False,289.08525933159723
74,2020-04-04 02:00:00,False,288.14786202566967
75,2020-04-04 03:00:00,False,286.6921691894531
76,2020-04-04 04:00:00,False,276.014990234375
77,2020-04-04 05:00:00,False,272.1824951171875
78,2020-04-04 06:00:00,True,
79,2020-04-04 07:00:00,True,
80,2020-04-04 08:00:00,False,275.3106384277344
81,2020-04-04 09:00:00,True,
82,2020-04-04 10:00:00,True,
83,2020-04-04 11:00:00,True,
84,2020-04-04 12:00:00,True,
85,2020-04-04 13:00:00,True,
86,2020-04-04 14:00:00,True,
87,2020-04-04 15:00:00,True,
88,2020-04-04 16:00:00,True,
89,2020-04-04 17:00:00,True,
90,2020-04-04 18:00:00,True,
91,2020-04-04 19:00:00,True,
92,2020-04-04 20:00:00,True,
93,2020-04-04 21:00:00,True,
94,2020-04-04 22:00:00,True,
95,2020-04-04 23:00:00,False,289.3153889973958
96,2020-04-05 00:00:00,False,288.82416449652777
97,2020-04-05 01:00:00,False,286.73223198784723
98,2020-04-05 02:00:00,False,286.60804578993054
99,2020-04-05 03:00:00,False,284.3300083705357
100,2020-04-05 04:00:00,False,287.500244140625
101,2020-04-05 05:00:00,False,285.818603515625
102,2020-04-05 06:00:00,True,
103,2020-04-05 07:00:00,True,
104,2020-04-05 08:00:00,True,
105,2020-04-05 09:00:00,False,280.685986328125
106,2020-04-05 10:00:00,False,283.29389105902777
107,2020-04-05 11:00:00,False,277.7184143066406
108,2020-04-05 12:00:00,True,
109,2020-04-05 13:00:00,True,
110,2020-04-05 14:00:00,True,
111,2020-04-05 15:00:00,True,
112,2020-04-05 16:00:00,True,
113,2020-04-05 17:00:00,True,
114,2020-04-05 18:00:00,True,
115,2020-04-05 19:00:00,True,
116,2020-04-05 20:00:00,True,
117,2020-04-05 21:00:00,True,
118,2020-04-05 22:00:00,True,
119,2020-04-05 23:00:00,False,289.0218505859375
120,2020-04-06 00:00:00,False,287.1841634114583
121,2020-04-06 01:00:00,False,284.6607142857143
122,2020-04-06 02:00:00,False,284.6812744140625
123,2020-04-06 03:00:00,False,284.7664271763393
124,2020-04-06 04:00:00,True,
125,2020-04-06 05:00:00,True,
126,2020-04-06 06:00:00,True,
127,2020-04-06 07:00:00,True,
128,2020-04-06 08:00:00,True,
129,2020-04-06 09:00:00,True,
130,2020-04-06 10:00:00,True,
131,2020-04-06 11:00:00,True,
132,2020-04-06 12:00:00,True,
133,2020-04-06 13:00:00,True,
134,2020-04-06 14:00:00,True,
135,2020-04-06 15:00:00,True,
136,2020-04-06 16:00:00,True,
137,2020-04-06 17:00:00,True,
138,2020-04-06 18:00:00,True,
