,fecha,valor,temperatura
0,2020-09-01 00:00:00,False,285.81391059027777
1,2020-09-01 01:00:00,False,287.07636176215277
2,2020-09-01 02:00:00,False,286.236083984375
3,2020-09-01 03:00:00,False,286.28388129340277
4,2020-09-01 04:00:00,False,285.82107979910717
5,2020-09-01 05:00:00,True,
6,2020-09-01 06:00:00,True,
7,2020-09-01 07:00:00,True,
8,2020-09-01 08:00:00,True,
9,2020-09-01 09:00:00,True,
10,2020-09-01 10:00:00,True,
11,2020-09-01 11:00:00,True,
12,2020-09-01 12:00:00,True,
13,2020-09-01 13:00:00,False,288.1684265136719
14,2020-09-01 14:00:00,False,292.7331237792969
15,2020-09-01 15:00:00,False,298.3635009765625
16,2020-09-01 16:00:00,True,
17,2020-09-01 17:00:00,True,
18,2020-09-01 18:00:00,True,
19,2020-09-01 19:00:00,False,297.02451171875
20,2020-09-01 20:00:00,True,
21,2020-09-01 21:00:00,True,
22,2020-09-01 22:00:00,True,
23,2020-09-01 23:00:00,True,
24,2020-09-02 00:00:00,True,
25,2020-09-02 01:00:00,True,
26,2020-09-02 02:00:00,True,
27,2020-09-02 03:00:00,True,
28,2020-09-02 04:00:00,True,
29,2020-09-02 05:00:00,True,
30,2020-09-02 06:00:00,True,
31,2020-09-02 07:00:00,True,
32,2020-09-02 08:00:00,True,
33,2020-09-02 09:00:00,True,
34,2020-09-02 10:00:00,True,
35,2020-09-02 11:00:00,True,
36,2020-09-02 12:00:00,True,
37,2020-09-02 13:00:00,True,
38,2020-09-02 14:00:00,True,
39,2020-09-02 15:00:00,True,
40,2020-09-02 16:00:00,True,
41,2020-09-02 17:00:00,True,
42,2020-09-02 18:00:00,True,
43,2020-09-02 19:00:00,True,
44,2020-09-02 20:00:00,True,
45,2020-09-02 21:00:00,True,
46,2020-09-02 22:00:00,True,
47,2020-09-02 23:00:00,True,
48,2020-09-03 00:00:00,True,
49,2020-09-03 01:00:00,True,
50,2020-09-03 02:00:00,True,
51,2020-09-03 03:00:00,True,
52,2020-09-03 04:00:00,True,
53,2020-09-03 05:00:00,True,
54,2020-09-03 06:00:00,True,
55,2020-09-03 07:00:00,True,
56,2020-09-03 08:00:00,True,
57,2020-09-03 09:00:00,False,286.03388129340277
58,2020-09-03 10:00:00,False,285.2980685763889
59,2020-09-03 11:00:00,True,
60,2020-09-03 12:00:00,False,284.90972222222223
61,2020-09-03 13:00:00,False,288.600830078125
62,2020-09-03 14:00:00,False,294.13357979910717
63,2020-09-03 15:00:00,True,
64,2020-09-03 16:00:00,True,
65,2020-09-03 17:00:00,True,
66,2020-09-03 18:00:00,True,
67,2020-09-03 19:00:00,True,
68,2020-09-03 20:00:00,True,
69,2020-09-03 21:00:00,True,
70,2020-09-03 22:00:00,True,
71,2020-09-03 23:00:00,False,282.65464564732144
72,2020-09-04 00:00:00,False,283.66997612847223
73,2020-09-04 01:00:00,False,285.53677804129467
74,2020-09-04 02:00:00,False,284.8772243923611
75,2020-09-04 03:00:00,False,284.2956237792969
76,2020-09-04 04:00:00,True,
77,2020-09-04 05:00:00,True,
78,2020-09-04 06:00:00,True,
79,2020-09-04 07:00:00,True,
80,2020-09-04 08:00:00,True,
81,2020-09-04 09:00:00,True,
82,2020-09-04 10:00:00,True,
83,2020-09-04 11:00:00,True,
84,2020-09-04 12:00:00,True,
85,2020-09-04 13:00:00,True,
86,2020-09-04 14:00:00,True,
87,2020-09-04 15:00:00,True,
88,2020-09-04 16:00:00,True,
89,2020-09-04 17:00:00,True,
90,2020-09-04 18:00:00,True,
91,2020-09-04 19:00:00,True,
92,2020-09-04 20:00:00,True,
93,2020-09-04 21:00:00,False,295.8142787388393
94,2020-09-04 22:00:00,False,292.5035807291667
95,2020-09-04 23:00:00,False,289.38916015625
96,2020-09-05 00:00:00,False,288.50372314453125
97,2020-09-05 01:00:00,True,
98,2020-09-05 02:00:00,True,
99,2020-09-05 03:00:00,True,
100,2020-09-05 04:00:00,True,
101,2020-09-05 05:00:00,True,
102,2020-09-05 06:00:00,True,
103,2020-09-05 07:00:00,True,
104,2020-09-05 08:00:00,True,
105,2020-09-05 09:00:00,True,
106,2020-09-05 10:00:00,True,
107,2020-09-05 11:00:00,False,282.3419596354167
108,2020-09-05 12:00:00,False,287.0647243923611
109,2020-09-05 13:00:00,False,290.7275119357639
110,2020-09-05 14:00:00,False,295.51860894097223
111,2020-09-05 15:00:00,False,299.9253627232143
112,2020-09-05 16:00:00,False,304.45849609375
113,2020-09-05 17:00:00,False,305.69000244140625
114,2020-09-05 18:00:00,False,307.0962727864583
115,2020-09-05 19:00:00,False,305.07208251953125
116,2020-09-05 20:00:00,False,301.1341959635417
117,2020-09-05 21:00:00,False,297.1344401041667
118,2020-09-05 22:00:00,False,294.1244303385417
119,2020-09-05 23:00:00,False,290.92637803819446
120,2020-09-06 00:00:00,False,289.3086208767361
121,2020-09-06 01:00:00,True,
122,2020-09-06 02:00:00,True,
123,2020-09-06 03:00:00,True,
124,2020-09-06 04:00:00,True,
125,2020-09-06 05:00:00,True,
126,2020-09-06 06:00:00,True,
127,2020-09-06 07:00:00,True,
128,2020-09-06 08:00:00,True,
