,fecha,valor,temperatura
0,2020-02-01 00:00:00,False,289.69471571180554
1,2020-02-01 01:00:00,False,286.48529730902777
2,2020-02-01 02:00:00,False,286.2769368489583
3,2020-02-01 03:00:00,False,289.2416720920139
4,2020-02-01 04:00:00,False,289.011962890625
5,2020-02-01 05:00:00,False,288.41693793402777
6,2020-02-01 06:00:00,False,288.133056640625
7,2020-02-01 07:00:00,False,287.85584852430554
8,2020-02-01 08:00:00,False,287.3147243923611
9,2020-02-01 09:00:00,False,287.4013671875
10,2020-02-01 10:00:00,False,287.0406188964844
11,2020-02-01 11:00:00,False,286.16387261284723
12,2020-02-01 12:00:00,False,286.6533474392361
13,2020-02-01 13:00:00,False,289.8810763888889
14,2020-02-01 14:00:00,True,
15,2020-02-01 15:00:00,True,
16,2020-02-01 16:00:00,True,
17,2020-02-01 17:00:00,True,
18,2020-02-01 18:00:00,True,
19,2020-02-01 19:00:00,True,
20,2020-02-01 20:00:00,True,
21,2020-02-01 21:00:00,True,
22,2020-02-01 22:00:00,True,
23,2020-02-01 23:00:00,True,
24,2020-02-02 00:00:00,True,
25,2020-02-02 01:00:00,False,285.9391682942708
26,2020-02-02 02:00:00,True,
27,2020-02-02 03:00:00,True,
28,2020-02-02 04:00:00,True,
29,2020-02-02 05:00:00,True,
30,2020-02-02 06:00:00,True,
31,2020-02-02 07:00:00,True,
32,2020-02-02 08:00:00,True,
33,2020-02-02 09:00:00,True,
34,2020-02-02 10:00:00,True,
35,2020-02-02 11:00:00,True,
36,2020-02-02 12:00:00,True,
37,2020-02-02 13:00:00,True,
38,2020-02-02 14:00:00,True,
39,2020-02-02 15:00:00,True,
40,2020-02-02 16:00:00,True,
41,2020-02-02 17:00:00,True,
42,2020-02-02 18:00:00,True,
43,2020-02-02 19:00:00,True,
44,2020-02-02 20:00:00,True,
45,2020-02-02 21:00:00,True,
46,2020-02-02 22:00:00,True,
47,2020-02-02 23:00:00,False,287.6858181423611
48,2020-02-03 00:00:00,False,288.508056640625
49,2020-02-03 01:00:00,False,288.50360785590277
50,2020-02-03 02:00:00,False,288.16859266493054
51,2020-02-03 03:00:00,False,287.98944769965277
52,2020-02-03 04:00:00,False,285.33026801215277
53,2020-02-03 05:00:00,False,285.11805555555554
54,2020-02-03 06:00:00,False,284.7922092013889
55,2020-02-03 07:00:00,False,284.31749131944446
56,2020-02-03 08:00:00,False,283.6813693576389
57,2020-02-03 09:00:00,False,284.465576171875
58,2020-02-03 10:00:00,False,285.9016520182292
59,2020-02-03 11:00:00,False,286.9871826171875
60,2020-02-03 12:00:00,False,287.38221571180554
61,2020-02-03 13:00:00,False,289.216552734375
62,2020-02-03 14:00:00,True,
63,2020-02-03 15:00:00,True,
64,2020-02-03 16:00:00,True,
65,2020-02-03 17:00:00,False,303.80929129464283
66,2020-02-03 18:00:00,False,309.6885463169643
67,2020-02-03 19:00:00,True,
68,2020-02-03 20:00:00,True,
69,2020-02-03 21:00:00,False,297.668212890625
70,2020-02-03 22:00:00,False,295.89751519097223
71,2020-02-03 23:00:00,False,292.17192925347223
72,2020-02-04 00:00:00,False,290.4099934895833
73,2020-02-04 01:00:00,False,289.95806206597223
74,2020-02-04 02:00:00,False,289.7487487792969
75,2020-02-04 03:00:00,False,289.7300109863281
76,2020-02-04 04:00:00,False,283.364990234375
77,2020-02-04 05:00:00,False,287.3030598958333
78,2020-02-04 06:00:00,False,287.2191569010417
79,2020-02-04 07:00:00,False,287.2146519252232
80,2020-02-04 08:00:00,False,286.038330078125
81,2020-02-04 09:00:00,False,285.209716796875
82,2020-02-04 10:00:00,False,285.23833550347223
83,2020-02-04 11:00:00,False,287.20782470703125
84,2020-02-04 12:00:00,False,287.65581597222223
85,2020-02-04 13:00:00,False,290.2130533854167
86,2020-02-04 14:00:00,False,295.1365661621094
87,2020-02-04 15:00:00,False,300.913330078125
88,2020-02-04 16:00:00,True,
89,2020-02-04 17:00:00,False,307.778564453125
90,2020-02-04 18:00:00,False,307.7068786621094
