,fecha,valor,temperatura
0,2020-10-01 00:00:00,False,286.91248914930554
1,2020-10-01 01:00:00,False,287.9380696614583
2,2020-10-01 02:00:00,False,286.90220811631946
3,2020-10-01 03:00:00,True,
4,2020-10-01 04:00:00,True,
5,2020-10-01 05:00:00,True,
6,2020-10-01 06:00:00,True,
7,2020-10-01 07:00:00,True,
8,2020-10-01 08:00:00,True,
9,2020-10-01 09:00:00,True,
10,2020-10-01 10:00:00,True,
11,2020-10-01 11:00:00,True,
12,2020-10-01 12:00:00,True,
13,2020-10-01 13:00:00,False,287.51125081380206
14,2020-10-01 14:00:00,True,
15,2020-10-01 15:00:00,True,
16,2020-10-01 16:00:00,True,
17,2020-10-01 17:00:00,True,
18,2020-10-01 18:00:00,True,
19,2020-10-01 19:00:00,True,
20,2020-10-01 20:00:00,True,
21,2020-10-01 21:00:00,True,
22,2020-10-01 22:00:00,True,
23,2020-10-01 23:00:00,True,
24,2020-10-02 00:00:00,False,287.0804931640625
25,2020-10-02 01:00:00,False,287.2816569010417
26,2020-10-02 02:00:00,False,285.5191650390625
27,2020-10-02 03:00:00,False,285.6137390136719
28,2020-10-02 04:00:00,False,285.08798828125
29,2020-10-02 05:00:00,False,285.1653355189732
30,2020-10-02 06:00:00,True,
31,2020-10-02 07:00:00,True,
32,2020-10-02 08:00:00,True,
33,2020-10-02 09:00:00,True,
34,2020-10-02 10:00:00,True,
35,2020-10-02 11:00:00,True,
36,2020-10-02 12:00:00,True,
37,2020-10-02 13:00:00,True,
38,2020-10-02 14:00:00,True,
39,2020-10-02 15:00:00,True,
40,2020-10-02 16:00:00,True,
41,2020-10-02 17:00:00,True,
42,2020-10-02 18:00:00,True,
43,2020-10-02 19:00:00,True,
44,2020-10-02 20:00:00,True,
45,2020-10-02 21:00:00,True,
46,2020-10-02 22:00:00,True,
47,2020-10-02 23:00:00,False,286.841015625
48,2020-10-03 00:00:00,True,
49,2020-10-03 01:00:00,True,
50,2020-10-03 02:00:00,True,
51,2020-10-03 03:00:00,True,
52,2020-10-03 04:00:00,True,
53,2020-10-03 05:00:00,True,
54,2020-10-03 06:00:00,True,
55,2020-10-03 07:00:00,True,
56,2020-10-03 08:00:00,True,
57,2020-10-03 09:00:00,True,
58,2020-10-03 10:00:00,True,
59,2020-10-03 11:00:00,False,283.5294596354167
60,2020-10-03 12:00:00,True,
61,2020-10-03 13:00:00,True,
62,2020-10-03 14:00:00,True,
63,2020-10-03 15:00:00,True,
64,2020-10-03 16:00:00,True,
65,2020-10-03 17:00:00,True,
66,2020-10-03 18:00:00,True,
67,2020-10-03 19:00:00,True,
68,2020-10-03 20:00:00,True,
69,2020-10-03 21:00:00,True,
70,2020-10-03 22:00:00,True,
71,2020-10-03 23:00:00,True,
72,2020-10-04 00:00:00,True,
73,2020-10-04 01:00:00,True,
74,2020-10-04 02:00:00,True,
75,2020-10-04 03:00:00,True,
76,2020-10-04 04:00:00,True,
77,2020-10-04 05:00:00,True,
78,2020-10-04 06:00:00,True,
79,2020-10-04 07:00:00,True,
80,2020-10-04 08:00:00,True,
81,2020-10-04 09:00:00,True,
82,2020-10-04 10:00:00,True,
83,2020-10-04 11:00:00,True,
84,2020-10-04 12:00:00,True,
85,2020-10-04 13:00:00,True,
86,2020-10-04 14:00:00,True,
87,2020-10-04 15:00:00,True,
88,2020-10-04 16:00:00,True,
89,2020-10-04 17:00:00,True,
90,2020-10-04 18:00:00,False,299.396240234375
91,2020-10-04 19:00:00,False,298.9324951171875
92,2020-10-04 20:00:00,True,
93,2020-10-04 21:00:00,True,
94,2020-10-04 22:00:00,False,288.88543701171875
95,2020-10-04 23:00:00,False,287.28111436631946
96,2020-10-05 00:00:00,False,281.69785853794644
97,2020-10-05 01:00:00,True,
98,2020-10-05 02:00:00,True,
99,2020-10-05 03:00:00,True,
100,2020-10-05 04:00:00,True,
101,2020-10-05 05:00:00,True,
102,2020-10-05 06:00:00,True,
103,2020-10-05 07:00:00,True,
104,2020-10-05 08:00:00,True,
105,2020-10-05 09:00:00,True,
106,2020-10-05 10:00:00,True,
107,2020-10-05 11:00:00,False,283.0045979817708
108,2020-10-05 12:00:00,False,285.306005859375
109,2020-10-05 13:00:00,True,
110,2020-10-05 14:00:00,True,
111,2020-10-05 15:00:00,True,
112,2020-10-05 16:00:00,True,
113,2020-10-05 17:00:00,True,
114,2020-10-05 18:00:00,True,
115,2020-10-05 19:00:00,True,
116,2020-10-05 20:00:00,True,
117,2020-10-05 21:00:00,True,
118,2020-10-05 22:00:00,True,
119,2020-10-05 23:00:00,False,286.647509765625
120,2020-10-06 00:00:00,False,284.130517578125
121,2020-10-06 01:00:00,True,
122,2020-10-06 02:00:00,True,
123,2020-10-06 03:00:00,True,
124,2020-10-06 04:00:00,True,
125,2020-10-06 05:00:00,True,
126,2020-10-06 06:00:00,True,
127,2020-10-06 07:00:00,True,
128,2020-10-06 08:00:00,True,
129,2020-10-06 09:00:00,True,
130,2020-10-06 10:00:00,True,
131,2020-10-06 11:00:00,True,
132,2020-10-06 12:00:00,True,
