,fecha,valor,temperatura
0,2020-06-01 00:00:00,True,
1,2020-06-01 01:00:00,False,283.6028529575893
2,2020-06-01 02:00:00,False,282.721435546875
3,2020-06-01 03:00:00,True,
4,2020-06-01 04:00:00,True,
5,2020-06-01 05:00:00,True,
6,2020-06-01 06:00:00,True,
7,2020-06-01 07:00:00,True,
8,2020-06-01 08:00:00,True,
9,2020-06-01 09:00:00,True,
10,2020-06-01 10:00:00,True,
11,2020-06-01 11:00:00,True,
12,2020-06-01 12:00:00,True,
13,2020-06-01 13:00:00,False,282.06165907118054
14,2020-06-01 14:00:00,True,
15,2020-06-01 15:00:00,True,
16,2020-06-01 16:00:00,True,
17,2020-06-01 17:00:00,True,
18,2020-06-01 18:00:00,False,302.418505859375
19,2020-06-01 19:00:00,False,297.6406947544643
20,2020-06-01 20:00:00,False,296.19144112723217
21,2020-06-01 21:00:00,False,292.4099853515625
22,2020-06-01 22:00:00,True,
23,2020-06-01 23:00:00,True,
24,2020-06-02 00:00:00,True,
25,2020-06-02 01:00:00,True,
26,2020-06-02 02:00:00,True,
27,2020-06-02 03:00:00,True,
28,2020-06-02 04:00:00,True,
29,2020-06-02 05:00:00,True,
30,2020-06-02 06:00:00,True,
31,2020-06-02 07:00:00,False,282.73874918619794
32,2020-06-02 08:00:00,True,
33,2020-06-02 09:00:00,True,
34,2020-06-02 10:00:00,True,
35,2020-06-02 11:00:00,True,
36,2020-06-02 12:00:00,True,
37,2020-06-02 13:00:00,True,
38,2020-06-02 14:00:00,True,
39,2020-06-02 15:00:00,True,
40,2020-06-02 16:00:00,True,
41,2020-06-02 17:00:00,True,
42,2020-06-02 18:00:00,True,
43,2020-06-02 19:00:00,True,
44,2020-06-02 20:00:00,True,
45,2020-06-02 21:00:00,True,
46,2020-06-02 22:00:00,True,
47,2020-06-02 23:00:00,True,
48,2020-06-03 00:00:00,True,
49,2020-06-03 01:00:00,False,284.2080993652344
50,2020-06-03 02:00:00,False,282.3431396484375
51,2020-06-03 03:00:00,False,283.19393484933033
52,2020-06-03 04:00:00,False,281.8262532552083
53,2020-06-03 05:00:00,True,
54,2020-06-03 06:00:00,True,
55,2020-06-03 07:00:00,True,
56,2020-06-03 08:00:00,True,
57,2020-06-03 09:00:00,True,
58,2020-06-03 10:00:00,True,
59,2020-06-03 11:00:00,True,
60,2020-06-03 12:00:00,True,
61,2020-06-03 13:00:00,True,
62,2020-06-03 14:00:00,True,
63,2020-06-03 15:00:00,True,
64,2020-06-03 16:00:00,True,
65,2020-06-03 17:00:00,True,
66,2020-06-03 18:00:00,True,
67,2020-06-03 19:00:00,True,
68,2020-06-03 20:00:00,True,
69,2020-06-03 21:00:00,True,
70,2020-06-03 22:00:00,True,
71,2020-06-03 23:00:00,True,
72,2020-06-04 00:00:00,True,
73,2020-06-04 01:00:00,True,
74,2020-06-04 02:00:00,True,
75,2020-06-04 03:00:00,True,
76,2020-06-04 04:00:00,True,
77,2020-06-04 05:00:00,True,
78,2020-06-04 06:00:00,True,
79,2020-06-04 07:00:00,True,
80,2020-06-04 08:00:00,True,
81,2020-06-04 09:00:00,True,
82,2020-06-04 10:00:00,True,
83,2020-06-04 11:00:00,True,
84,2020-06-04 12:00:00,False,286.6837463378906
85,2020-06-04 13:00:00,False,290.65972222222223
86,2020-06-04 14:00:00,False,294.6027560763889
87,2020-06-04 15:00:00,False,297.8890686035156
88,2020-06-04 16:00:00,False,301.0783420138889
89,2020-06-04 17:00:00,False,304.3979085286458
90,2020-06-04 18:00:00,False,302.8070882161458
91,2020-06-04 19:00:00,False,301.7945963541667
